hhst_id,ea,haushalt,einzelplan,aufgabenbereich,bereich_code,bereich,untergruppe_code,untergruppe,einrichtung_code,einrichtung,posten,themen,route_einrichtung,route_posten,route_themen
0301.4340,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,030,,0301,Stadtkämmerei,Beiträge zu Versorgungskassen 'Tariflich Beschäftigte',"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0301,/posten/0301.4340,/themen/verwaltung; /themen/finanzen
0301.4440,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,030,,0301,Stadtkämmerei,Beiträge zur gesetzlichen Sozialversicherung 'Tariflich Beschäftigte',"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0301,/posten/0301.4440,/themen/verwaltung; /themen/finanzen
0301.4590,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,030,,0301,Stadtkämmerei,"Beihilfen,Unterstützungen u.ä.","Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0301,/posten/0301.4590,/themen/verwaltung; /themen/finanzen
0301.5200,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,030,,0301,Stadtkämmerei,Verwaltungs- und Zweck- ausstattung,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0301,/posten/0301.5200,/themen/verwaltung; /themen/finanzen
0301.5620,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,030,,0301,Stadtkämmerei,"Aus- und Fortbildung, Umschulung","Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0301,/posten/0301.5620,/themen/verwaltung; /themen/finanzen
0301.5622,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,030,,0301,Stadtkämmerei,Fahrtkosten für Fortbildung,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0301,/posten/0301.5622,/themen/verwaltung; /themen/finanzen
0301.6322,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,030,,0301,Stadtkämmerei,EDV-Kosten an Dritte,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0301,/posten/0301.6322,/themen/verwaltung; /themen/finanzen
0301.6329,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,030,,0301,Stadtkämmerei,Sonstiger verschiedener Betriebsaufwand,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0301,/posten/0301.6329,/themen/verwaltung; /themen/finanzen
0301.6500,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,030,,0301,Stadtkämmerei,Bürobedarf,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0301,/posten/0301.6500,/themen/verwaltung; /themen/finanzen
0301.6510,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,030,,0301,Stadtkämmerei,"Bücher, Zeitschriften u.ä.","Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0301,/posten/0301.6510,/themen/verwaltung; /themen/finanzen
0301.6540,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,030,,0301,Stadtkämmerei,Dienstreisen,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0301,/posten/0301.6540,/themen/verwaltung; /themen/finanzen
0301.6550,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,030,,0301,Stadtkämmerei,"Sachverständigenkosten, Gerichtskosten u.ä.","Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0301,/posten/0301.6550,/themen/verwaltung; /themen/finanzen
0301.6554,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,030,,0301,Stadtkämmerei,Kassen- und Organisations- prüfung u.ä.,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0301,/posten/0301.6554,/themen/verwaltung; /themen/finanzen
0301.6589,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,030,,0301,Stadtkämmerei,Kopierer,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0301,/posten/0301.6589,/themen/verwaltung; /themen/finanzen
0301.6610,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,030,,0301,Stadtkämmerei,"Mitgliedsbeiträge an Verbände, Vereine und dgl.","Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0301,/posten/0301.6610,/themen/verwaltung; /themen/finanzen
0301.6790,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,030,,0301,Stadtkämmerei,Innere Verrechnungen Bauhof,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0301,/posten/0301.6790,/themen/verwaltung; /themen/finanzen
0301.9340,A,vermoegen,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,030,,0301,Stadtkämmerei,Vermögenserwerb - Software,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0301,/posten/0301.9340,/themen/verwaltung; /themen/finanzen
0301.9350,A,vermoegen,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,030,,0301,Stadtkämmerei,Erwerb von beweglichen Sachen des Anlagevermögens,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0301,/posten/0301.9350,/themen/verwaltung; /themen/finanzen
0331.1000,E,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0331,Stadtkassenverwaltung,Verwaltungsgebühren,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0331,/posten/0331.1000,/themen/verwaltung; /themen/finanzen
0331.1010,E,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0331,Stadtkassenverwaltung,"Verwaltungskosten (KG,VwKostG)","Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0331,/posten/0331.1010,/themen/verwaltung; /themen/finanzen
0331.1040,E,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0331,Stadtkassenverwaltung,Gerichtskosten und ähnliches,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0331,/posten/0331.1040,/themen/verwaltung; /themen/finanzen
0331.1519,E,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0331,Stadtkassenverwaltung,Ersätze für sonstige Geschäftsausgaben,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0331,/posten/0331.1519,/themen/verwaltung; /themen/finanzen
0331.1599,E,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0331,Stadtkassenverwaltung,Vermischte Einnahmen,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0331,/posten/0331.1599,/themen/verwaltung; /themen/finanzen
0331.1621,E,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0331,Stadtkassenverwaltung,Erstattungen durch Gemeinden und Gemeindeverbände,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0331,/posten/0331.1621,/themen/verwaltung; /themen/finanzen
0331.1651,E,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0331,Stadtkassenverwaltung,Verwaltungskostenbeitrag,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0331,/posten/0331.1651,/themen/verwaltung; /themen/finanzen
0331.1692,E,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0331,Stadtkassenverwaltung,Innere Verrechnungen Verwaltungskostenbeiträge,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0331,/posten/0331.1692,/themen/verwaltung; /themen/finanzen
0331.2610,E,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0331,Stadtkassenverwaltung,"Säumniszuschläge, Stundungszinsen u.ä.","Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0331,/posten/0331.2610,/themen/verwaltung; /themen/finanzen
0331.2612,E,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0331,Stadtkassenverwaltung,Stundungszinsen,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0331,/posten/0331.2612,/themen/verwaltung; /themen/finanzen
0331.2616,E,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0331,Stadtkassenverwaltung,Verzinsung von Steuer- nachforderungen,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0331,/posten/0331.2616,/themen/verwaltung; /themen/finanzen
0331.2618,E,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0331,Stadtkassenverwaltung,Aussetzungszinsen,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0331,/posten/0331.2618,/themen/verwaltung; /themen/finanzen
0331.4107,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0331,Stadtkassenverwaltung,Beamtenbezüge -Verwaltungsdienst-,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0331,/posten/0331.4107,/themen/verwaltung; /themen/finanzen
0331.4140,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0331,Stadtkassenverwaltung,Entgelte für tariflich Be- schäftigte,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0331,/posten/0331.4140,/themen/verwaltung; /themen/finanzen
0331.4307,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0331,Stadtkassenverwaltung,Beiträge zu Versorgungskassen 'Beamte' -Verwaltungsdienst-,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0331,/posten/0331.4307,/themen/verwaltung; /themen/finanzen
0331.4340,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0331,Stadtkassenverwaltung,Beiträge zu Versorgungskassen 'Tariflich Beschäftigte',"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0331,/posten/0331.4340,/themen/verwaltung; /themen/finanzen
0331.4440,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0331,Stadtkassenverwaltung,Beiträge zur gesetzlichen Sozialversicherung 'Tariflich Beschäftigte',"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0331,/posten/0331.4440,/themen/verwaltung; /themen/finanzen
0331.4590,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0331,Stadtkassenverwaltung,"Beihilfen,Unterstützungen u.ä.","Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0331,/posten/0331.4590,/themen/verwaltung; /themen/finanzen
0331.5200,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0331,Stadtkassenverwaltung,Verwaltungs- und Zweck- ausstattung,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0331,/posten/0331.5200,/themen/verwaltung; /themen/finanzen
0331.5620,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0331,Stadtkassenverwaltung,"Aus- und Fortbildung, Umschulung","Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0331,/posten/0331.5620,/themen/verwaltung; /themen/finanzen
0331.5622,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0331,Stadtkassenverwaltung,Fahrtkosten für Fortbildung,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0331,/posten/0331.5622,/themen/verwaltung; /themen/finanzen
0331.6440,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0331,Stadtkassenverwaltung,"Vermögenseigenschaden-,Rechts- schutzversicherungen und dgl.","Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0331,/posten/0331.6440,/themen/verwaltung; /themen/finanzen
0331.6500,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0331,Stadtkassenverwaltung,Bürobedarf,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0331,/posten/0331.6500,/themen/verwaltung; /themen/finanzen
0331.6540,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0331,Stadtkassenverwaltung,Dienstreisen,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0331,/posten/0331.6540,/themen/verwaltung; /themen/finanzen
0331.6550,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0331,Stadtkassenverwaltung,"Sachverständigenkosten, Gerichtskosten u.ä.","Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0331,/posten/0331.6550,/themen/verwaltung; /themen/finanzen
0331.6581,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0331,Stadtkassenverwaltung,Bankgebühren u. ä.,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0331,/posten/0331.6581,/themen/verwaltung; /themen/finanzen
0331.6588,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0331,Stadtkassenverwaltung,Negativzinsen,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0331,/posten/0331.6588,/themen/verwaltung; /themen/finanzen
0331.6589,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0331,Stadtkassenverwaltung,Kopierer,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0331,/posten/0331.6589,/themen/verwaltung; /themen/finanzen
0331.6790,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0331,Stadtkassenverwaltung,Innere Verrechnungen Bauhof,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0331,/posten/0331.6790,/themen/verwaltung; /themen/finanzen
0331.8412,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0331,Stadtkassenverwaltung,Verzinsung von Steuer- erstattungen,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0331,/posten/0331.8412,/themen/verwaltung; /themen/finanzen
0331.9350,A,vermoegen,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0331,Stadtkassenverwaltung,Erwerb von beweglichen Sachen des Anlagevermögens,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0331,/posten/0331.9350,/themen/verwaltung; /themen/finanzen
0332.1010,E,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0332,Beitrags- u. Gebührenstelle,"Verwaltungskosten (KG,VwKostG)","Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0332,/posten/0332.1010,/themen/verwaltung; /themen/finanzen
0332.1650,E,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0332,Beitrags- u. Gebührenstelle,Erstattungen durch kommunale Sonderrechnungen,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0332,/posten/0332.1650,/themen/verwaltung; /themen/finanzen
0332.1651,E,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0332,Beitrags- u. Gebührenstelle,Verwaltungskostenbeitrag,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0332,/posten/0332.1651,/themen/verwaltung; /themen/finanzen
0332.4140,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0332,Beitrags- u. Gebührenstelle,Entgelte für tariflich Be- schäftigte,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0332,/posten/0332.4140,/themen/verwaltung; /themen/finanzen
0332.4340,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0332,Beitrags- u. Gebührenstelle,Beiträge zu Versorgungskassen 'Tariflich Beschäftigte',"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0332,/posten/0332.4340,/themen/verwaltung; /themen/finanzen
0332.4440,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0332,Beitrags- u. Gebührenstelle,Beiträge zur gesetzlichen Sozialversicherung 'Tariflich Beschäftigte',"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0332,/posten/0332.4440,/themen/verwaltung; /themen/finanzen
0332.4590,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0332,Beitrags- u. Gebührenstelle,"Beihilfen,Unterstützungen u.ä.","Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0332,/posten/0332.4590,/themen/verwaltung; /themen/finanzen
0332.5200,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0332,Beitrags- u. Gebührenstelle,Verwaltungs- und Zweck- ausstattung,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0332,/posten/0332.5200,/themen/verwaltung; /themen/finanzen
0332.5620,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0332,Beitrags- u. Gebührenstelle,"Aus- und Fortbildung, Umschulung","Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0332,/posten/0332.5620,/themen/verwaltung; /themen/finanzen
0332.5622,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0332,Beitrags- u. Gebührenstelle,Fahrtkosten für Fortbildung,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0332,/posten/0332.5622,/themen/verwaltung; /themen/finanzen
0332.6320,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0332,Beitrags- u. Gebührenstelle,Verschiedener Betriebsaufwand,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0332,/posten/0332.6320,/themen/verwaltung; /themen/finanzen
0332.6322,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0332,Beitrags- u. Gebührenstelle,EDV-Kosten an Dritte,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0332,/posten/0332.6322,/themen/verwaltung; /themen/finanzen
0332.6500,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0332,Beitrags- u. Gebührenstelle,Bürobedarf,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0332,/posten/0332.6500,/themen/verwaltung; /themen/finanzen
0332.6510,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0332,Beitrags- u. Gebührenstelle,"Bücher, Zeitschriften u.ä.","Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0332,/posten/0332.6510,/themen/verwaltung; /themen/finanzen
0332.6525,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0332,Beitrags- u. Gebührenstelle,Porto- und Rundfunkgebühren,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0332,/posten/0332.6525,/themen/verwaltung; /themen/finanzen
0332.6540,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0332,Beitrags- u. Gebührenstelle,Dienstreisen,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0332,/posten/0332.6540,/themen/verwaltung; /themen/finanzen
0332.6551,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0332,Beitrags- u. Gebührenstelle,Sachverständigenkosten,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0332,/posten/0332.6551,/themen/verwaltung; /themen/finanzen
0332.6790,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,033,,0332,Beitrags- u. Gebührenstelle,Innere Verrechnungen Bauhof,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0332,/posten/0332.6790,/themen/verwaltung; /themen/finanzen
0341.1519,E,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,034,,0341,Stadtsteueramt,Ersätze für sonstige Geschäftsausgaben,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0341,/posten/0341.1519,/themen/verwaltung; /themen/finanzen
0341.1621,E,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,034,,0341,Stadtsteueramt,Erstattungen durch Gemeinden und Gemeindeverbände,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0341,/posten/0341.1621,/themen/verwaltung; /themen/finanzen
0341.2615,E,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,034,,0341,Stadtsteueramt,Verspätungszuschläge,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0341,/posten/0341.2615,/themen/verwaltung; /themen/finanzen
0341.4140,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,034,,0341,Stadtsteueramt,Entgelte für tariflich Be- schäftigte,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0341,/posten/0341.4140,/themen/verwaltung; /themen/finanzen
0341.4340,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,034,,0341,Stadtsteueramt,Beiträge zu Versorgungskassen 'Tariflich Beschäftigte',"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0341,/posten/0341.4340,/themen/verwaltung; /themen/finanzen
0341.4440,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,034,,0341,Stadtsteueramt,Beiträge zur gesetzlichen Sozialversicherung 'Tariflich Beschäftigte',"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0341,/posten/0341.4440,/themen/verwaltung; /themen/finanzen
0341.4590,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,034,,0341,Stadtsteueramt,"Beihilfen,Unterstützungen u.ä.","Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0341,/posten/0341.4590,/themen/verwaltung; /themen/finanzen
0341.5200,A,verwaltung,0,Allgemeine Verwaltung,03,Stadtkämmerei & Finanzverwaltung,034,,0341,Stadtsteueramt,Verwaltungs- und Zweck- ausstattung,"Verwaltung & Rathaus; Finanzen, Steuern & Schulden",/einrichtung/0341,/posten/0341.5200,/themen/verwaltung; /themen/finanzen
